lead_id,lead_score,predicted_conversion,lead_category
LEAD055188,0.05864879173241868,0,Low Priority
LEAD055189,0.10259913197344298,0,Low Priority
LEAD055190,0.04927466535109135,0,Low Priority
LEAD055191,0.13452825258093573,0,Low Priority
LEAD055192,0.7058956642901772,1,High Priority
LEAD055193,0.0846688505697885,0,Low Priority
LEAD055194,0.468410220554758,0,Medium Priority
LEAD055195,0.11144360466230187,0,Low Priority
LEAD055196,0.6204578110104815,1,Medium Priority
LEAD055197,0.5482746651908805,1,Medium Priority
LEAD055198,0.5598978749806082,1,Medium Priority
LEAD055199,0.1326789303047864,0,Low Priority
LEAD055200,0.060434911525469134,0,Low Priority
LEAD055201,0.4810290476218531,0,Medium Priority
LEAD055202,0.32983807448003877,0,Medium Priority
LEAD055203,0.1628024165323584,0,Low Priority
LEAD055204,0.2796473446638147,0,Low Priority
LEAD055205,0.6691585147232002,1,Medium Priority
LEAD055206,0.4726352829682944,0,Medium Priority
LEAD055207,0.32324669475060946,0,Medium Priority
LEAD055208,0.11301912697045989,0,Low Priority
LEAD055209,0.046046145293533784,0,Low Priority
LEAD055210,0.7316425065313671,1,High Priority
LEAD055211,0.3710570078281002,0,Medium Priority
LEAD055212,0.40911383831172954,0,Medium Priority
LEAD055213,0.5614629357478894,1,Medium Priority
LEAD055214,0.2609077537724028,0,Low Priority
LEAD055215,0.34479082043513487,0,Medium Priority
LEAD055216,0.3009320646889886,0,Medium Priority
LEAD055217,0.5991527519761917,1,Medium Priority
LEAD055218,0.8787741230028814,1,High Priority
LEAD055219,0.1605976005813222,0,Low Priority
LEAD055220,0.6099176646849728,1,Medium Priority
LEAD055221,0.3678006940209891,0,Medium Priority
LEAD055222,0.10402994237085253,0,Low Priority
LEAD055223,0.2603737598709261,0,Low Priority
LEAD055224,0.08263689658762004,0,Low Priority
LEAD055225,0.024017347402796946,0,Low Priority
LEAD055226,0.8760653644070496,1,High Priority
LEAD055227,0.6455434210826196,1,Medium Priority
LEAD055228,0.0757746116879268,0,Low Priority
LEAD055229,0.44128390189711847,0,Medium Priority
LEAD055230,0.06943713785068428,0,Low Priority
LEAD055231,0.5717098391258377,1,Medium Priority
LEAD055232,0.044924362503542266,0,Low Priority
LEAD055233,0.7071736035486071,1,High Priority
LEAD055234,0.7033252823061409,1,High Priority
LEAD055235,0.1279411166835869,0,Low Priority
LEAD055236,0.228844312516419,0,Low Priority
LEAD055237,0.21072070017803274,0,Low Priority
LEAD055238,0.4555531695459514,0,Medium Priority
LEAD055239,0.5067446014601192,1,Medium Priority
LEAD055240,0.42293388436744106,0,Medium Priority
LEAD055241,0.02302239723901694,0,Low Priority
LEAD055242,0.07167881309046205,0,Low Priority
LEAD055243,0.36928409821168956,0,Medium Priority
LEAD055244,0.08232367442832714,0,Low Priority
LEAD055245,0.11565652841255299,0,Low Priority
LEAD055246,0.11580690717206876,0,Low Priority
LEAD055247,0.03814966773177068,0,Low Priority
LEAD055248,0.05027161991866805,0,Low Priority
LEAD055249,0.059830005077869494,0,Low Priority
LEAD055250,0.7594560391617255,1,High Priority
LEAD055251,0.024877094050310262,0,Low Priority
LEAD055252,0.27609287121339443,0,Low Priority
LEAD055253,0.3258741037238225,0,Medium Priority
LEAD055254,0.7252404690148372,1,High Priority
LEAD055255,0.04902383655505067,0,Low Priority
LEAD055256,0.05324547467526817,0,Low Priority
LEAD055257,0.05884715575649794,0,Low Priority
LEAD055258,0.2581481627517241,0,Low Priority
LEAD055259,0.29457061275100815,0,Low Priority
LEAD055260,0.06303539257713522,0,Low Priority
LEAD055261,0.7199369334885152,1,High Priority
LEAD055262,0.4745973607966074,0,Medium Priority
LEAD055263,0.04539170181496634,0,Low Priority
LEAD055264,0.25599009126031186,0,Low Priority
LEAD055265,0.13804820891767666,0,Low Priority
LEAD055266,0.7213091321910973,1,High Priority
LEAD055267,0.7822389245092257,1,High Priority
LEAD055268,0.14007015922769128,0,Low Priority
LEAD055269,0.07385492790066592,0,Low Priority
LEAD055270,0.22248403844517148,0,Low Priority
LEAD055271,0.7493885891488515,1,High Priority
LEAD055272,0.02818404447773948,0,Low Priority
LEAD055273,0.3472410567243858,0,Medium Priority
LEAD055274,0.6058311549623416,1,Medium Priority
LEAD055275,0.07638922915479879,0,Low Priority
LEAD055276,0.0554570078043882,0,Low Priority
LEAD055277,0.6294392787716367,1,Medium Priority
LEAD055278,0.19907630067802515,0,Low Priority
LEAD055279,0.6696217519653901,1,Medium Priority
LEAD055280,0.6709245136250639,1,Medium Priority
LEAD055281,0.04946511317508195,0,Low Priority
LEAD055282,0.25435156911290047,0,Low Priority
LEAD055283,0.5293574803597956,1,Medium Priority
LEAD055284,0.34334690736340023,0,Medium Priority
LEAD055285,0.02051885783203427,0,Low Priority
LEAD055286,0.7398850285179738,1,High Priority
LEAD055287,0.31983879289971295,0,Medium Priority
LEAD055288,0.44705578807073865,0,Medium Priority
LEAD055289,0.17893934842247905,0,Low Priority
LEAD055290,0.04496805047177877,0,Low Priority
LEAD055291,0.8911546436493863,1,High Priority
LEAD055292,0.04831578356951532,0,Low Priority
LEAD055293,0.057225951719884885,0,Low Priority
LEAD055294,0.744777092508861,1,High Priority
LEAD055295,0.053040583809304834,0,Low Priority
LEAD055296,0.5552406747056211,1,Medium Priority
LEAD055297,0.3668371449274062,0,Medium Priority
LEAD055298,0.05310545164394775,0,Low Priority
LEAD055299,0.28424945926299783,0,Low Priority
LEAD055300,0.3918490875721309,0,Medium Priority
LEAD055301,0.3520290889957949,0,Medium Priority
LEAD055302,0.28546813242548774,0,Low Priority
LEAD055303,0.7712603542142948,1,High Priority
LEAD055304,0.6872985601788661,1,Medium Priority
LEAD055305,0.06718439139238733,0,Low Priority
LEAD055306,0.569337692259613,1,Medium Priority
LEAD055307,0.1881818297812031,0,Low Priority
LEAD055308,0.05339337518901353,0,Low Priority
LEAD055309,0.8191283897159566,1,High Priority
LEAD055310,0.3328513985706149,0,Medium Priority
LEAD055311,0.1870047403492631,0,Low Priority
LEAD055312,0.16531870613368724,0,Low Priority
LEAD055313,0.44101689668655736,0,Medium Priority
LEAD055314,0.633308951890182,1,Medium Priority
LEAD055315,0.556570624938427,1,Medium Priority
LEAD055316,0.5289733727641095,1,Medium Priority
LEAD055317,0.21296319844967548,0,Low Priority
LEAD055318,0.20710804707806713,0,Low Priority
LEAD055319,0.7645361159849595,1,High Priority
LEAD055320,0.17330599609528874,0,Low Priority
LEAD055321,0.3632320423102366,0,Medium Priority
LEAD055322,0.4370235086552506,0,Medium Priority
LEAD055323,0.5399386058722141,1,Medium Priority
LEAD055324,0.8341741338481446,1,High Priority
LEAD055325,0.6722360065437816,1,Medium Priority
LEAD055326,0.25595007182458795,0,Low Priority
LEAD055327,0.049765442151996075,0,Low Priority
LEAD055328,0.515348636250457,1,Medium Priority
LEAD055329,0.37869351876400265,0,Medium Priority
LEAD055330,0.655256852828132,1,Medium Priority
LEAD055331,0.1587946878061057,0,Low Priority
LEAD055332,0.9118682693127094,1,High Priority
LEAD055333,0.5648315356137735,1,Medium Priority
LEAD055334,0.08564126966622572,0,Low Priority
LEAD055335,0.1683016203662155,0,Low Priority
LEAD055336,0.1048250106662106,0,Low Priority
LEAD055337,0.2205829900028905,0,Low Priority
LEAD055338,0.32117787595142344,0,Medium Priority
LEAD055339,0.038500457084784105,0,Low Priority
LEAD055340,0.27131079446046413,0,Low Priority
LEAD055341,0.5432669827291046,1,Medium Priority
LEAD055342,0.11483339886696717,0,Low Priority
LEAD055343,0.44649168605538636,0,Medium Priority
LEAD055344,0.22325584575791416,0,Low Priority
LEAD055345,0.20424894658029855,0,Low Priority
LEAD055346,0.09432702426997774,0,Low Priority
LEAD055347,0.17995938613411844,0,Low Priority
LEAD055348,0.7724719740809056,1,High Priority
LEAD055349,0.7388781586492364,1,High Priority
LEAD055350,0.7402917352661963,1,High Priority
LEAD055351,0.38562971125247153,0,Medium Priority
LEAD055352,0.8068795542857233,1,High Priority
LEAD055353,0.39991589244870984,0,Medium Priority
LEAD055354,0.8217548449685244,1,High Priority
LEAD055355,0.7753379390813024,1,High Priority
LEAD055356,0.05947931381260816,0,Low Priority
LEAD055357,0.6866600609023782,1,Medium Priority
LEAD055358,0.08518067338808577,0,Low Priority
LEAD055359,0.32365855386676456,0,Medium Priority
LEAD055360,0.6756137510794343,1,Medium Priority
LEAD055361,0.13993574541783202,0,Low Priority
LEAD055362,0.6177743839185823,1,Medium Priority
LEAD055363,0.5250257908456253,1,Medium Priority
LEAD055364,0.5933648261324864,1,Medium Priority
LEAD055365,0.30292119334355183,0,Medium Priority
LEAD055366,0.09195427060965591,0,Low Priority
LEAD055367,0.10344581057698504,0,Low Priority
LEAD055368,0.8216611282322402,1,High Priority
LEAD055369,0.03445661457880166,0,Low Priority
LEAD055370,0.6550567105175991,1,Medium Priority
LEAD055371,0.5796265285175499,1,Medium Priority
LEAD055372,0.20785738707208723,0,Low Priority
LEAD055373,0.6484325663342163,1,Medium Priority
LEAD055374,0.12342460871133551,0,Low Priority
LEAD055375,0.5213662920345926,1,Medium Priority
LEAD055376,0.07143836752873174,0,Low Priority
LEAD055377,0.7356539514790202,1,High Priority
LEAD055378,0.14349720286612655,0,Low Priority
LEAD055379,0.5976489981206972,1,Medium Priority
LEAD055380,0.11216560698965353,0,Low Priority
LEAD055381,0.5353678509384548,1,Medium Priority
LEAD055382,0.6449670626802414,1,Medium Priority
LEAD055383,0.20286915301125427,0,Low Priority
LEAD055384,0.021266399473340004,0,Low Priority
LEAD055385,0.37866175166236266,0,Medium Priority
LEAD055386,0.6099171266933247,1,Medium Priority
LEAD055387,0.23799839628200328,0,Low Priority
LEAD055388,0.5716398260728485,1,Medium Priority
LEAD055389,0.6761140724851044,1,Medium Priority
LEAD055390,0.5730696119051972,1,Medium Priority
LEAD055391,0.18019726243059034,0,Low Priority
LEAD055392,0.1513693070254965,0,Low Priority
LEAD055393,0.08950331199908089,0,Low Priority
LEAD055394,0.4784064132339711,0,Medium Priority
LEAD055395,0.07579931304052306,0,Low Priority
LEAD055396,0.6105053563537073,1,Medium Priority
LEAD055397,0.29260450894454476,0,Low Priority
LEAD055398,0.7084100042735424,1,High Priority
LEAD055399,0.046847557863735366,0,Low Priority
LEAD055400,0.634578369734329,1,Medium Priority
LEAD055401,0.23029088652294577,0,Low Priority
LEAD055402,0.28484249786208915,0,Low Priority
LEAD055403,0.18799536748991044,0,Low Priority
LEAD055404,0.24634830559458534,0,Low Priority
LEAD055405,0.013295978367766033,0,Low Priority
LEAD055406,0.7891899382154526,1,High Priority
LEAD055407,0.6662348598966787,1,Medium Priority
LEAD055408,0.0710283950401203,0,Low Priority
LEAD055409,0.03997577181228365,0,Low Priority
LEAD055410,0.49346311309101876,0,Medium Priority
LEAD055411,0.5855805912179464,1,Medium Priority
LEAD055412,0.23134584711880346,0,Low Priority
LEAD055413,0.6600158756862401,1,Medium Priority
LEAD055414,0.7655002298129658,1,High Priority
LEAD055415,0.05897569646067394,0,Low Priority
LEAD055416,0.3965512134693966,0,Medium Priority
LEAD055417,0.4132030815235655,0,Medium Priority
LEAD055418,0.6588041016168023,1,Medium Priority
LEAD055419,0.030243552584821004,0,Low Priority
LEAD055420,0.22460533372004646,0,Low Priority
LEAD055421,0.0665529838377056,0,Low Priority
LEAD055422,0.04760335077718862,0,Low Priority
LEAD055423,0.29899744166459014,0,Low Priority
LEAD055424,0.6346892748664226,1,Medium Priority
LEAD055425,0.4004286385817024,0,Medium Priority
LEAD055426,0.578821538535869,1,Medium Priority
LEAD055427,0.02553975924114055,0,Low Priority
LEAD055428,0.7646962562297197,1,High Priority
LEAD055429,0.3688996787683018,0,Medium Priority
LEAD055430,0.626501760532834,1,Medium Priority
LEAD055431,0.5557610669680498,1,Medium Priority
LEAD055432,0.4918031485330298,0,Medium Priority
LEAD055433,0.6072863852687079,1,Medium Priority
LEAD055434,0.1337697300628586,0,Low Priority
LEAD055435,0.6668721075753462,1,Medium Priority
LEAD055436,0.3276675378516275,0,Medium Priority
LEAD055437,0.6780426110731961,1,Medium Priority
LEAD055438,0.6510502237344952,1,Medium Priority
LEAD055439,0.07648412798573183,0,Low Priority
LEAD055440,0.8208747263161013,1,High Priority
LEAD055441,0.4494113846906956,0,Medium Priority
LEAD055442,0.19829316222385995,0,Low Priority
LEAD055443,0.06217844568984901,0,Low Priority
LEAD055444,0.18837073958219958,0,Low Priority
LEAD055445,0.11029315186624208,0,Low Priority
LEAD055446,0.0466380970824012,0,Low Priority
LEAD055447,0.07975829365809801,0,Low Priority
LEAD055448,0.571891660998526,1,Medium Priority
LEAD055449,0.16690412565202306,0,Low Priority
LEAD055450,0.09972606987437986,0,Low Priority
LEAD055451,0.21833545647232563,0,Low Priority
LEAD055452,0.06686082090028433,0,Low Priority
LEAD055453,0.3241817120055962,0,Medium Priority
LEAD055454,0.18795685919245492,0,Low Priority
LEAD055455,0.8123660386666118,1,High Priority
LEAD055456,0.3156745075788428,0,Medium Priority
LEAD055457,0.015292169349477304,0,Low Priority
LEAD055458,0.44518856762166675,0,Medium Priority
LEAD055459,0.6907031383242269,1,Medium Priority
LEAD055460,0.03223766168034977,0,Low Priority
LEAD055461,0.17171263170909873,0,Low Priority
LEAD055462,0.12015898742621293,0,Low Priority
LEAD055463,0.26049437952483956,0,Low Priority
LEAD055464,0.27751603563173344,0,Low Priority
LEAD055465,0.6084382898451435,1,Medium Priority
LEAD055466,0.4322382124245412,0,Medium Priority
LEAD055467,0.17079979611679294,0,Low Priority
LEAD055468,0.5921872911615444,1,Medium Priority
LEAD055469,0.038848729162511295,0,Low Priority
LEAD055470,0.696646219096687,1,Medium Priority
LEAD055471,0.054178867096572526,0,Low Priority
LEAD055472,0.13551684475212938,0,Low Priority
LEAD055473,0.7684692785239263,1,High Priority
LEAD055474,0.8361012772046147,1,High Priority
LEAD055475,0.664343213723181,1,Medium Priority
LEAD055476,0.541408088253268,1,Medium Priority
LEAD055477,0.12226435061233734,0,Low Priority
LEAD055478,0.060951718762147486,0,Low Priority
LEAD055479,0.7310336683386526,1,High Priority
LEAD055480,0.5654480280309142,1,Medium Priority
LEAD055481,0.5428527269695202,1,Medium Priority
LEAD055482,0.18040539532245461,0,Low Priority
LEAD055483,0.08551556066679067,0,Low Priority
LEAD055484,0.48839537280303347,0,Medium Priority
LEAD055485,0.04492834379896061,0,Low Priority
LEAD055486,0.34121900318417997,0,Medium Priority
LEAD055487,0.12050463238775276,0,Low Priority
LEAD055488,0.8515260200274224,1,High Priority
LEAD055489,0.027791267102065146,0,Low Priority
LEAD055490,0.7056999064988622,1,High Priority
LEAD055491,0.08153600715871656,0,Low Priority
LEAD055492,0.14905741677715637,0,Low Priority
LEAD055493,0.09884648088712158,0,Low Priority
LEAD055494,0.10871224336681269,0,Low Priority
LEAD055495,0.043678254030806454,0,Low Priority
LEAD055496,0.359704156840081,0,Medium Priority
LEAD055497,0.6624857852896138,1,Medium Priority
LEAD055498,0.5215547196315927,1,Medium Priority
LEAD055499,0.054803117774240975,0,Low Priority
LEAD055500,0.5558152913541816,1,Medium Priority
LEAD055501,0.3438558763716545,0,Medium Priority
LEAD055502,0.1524198681722205,0,Low Priority
LEAD055503,0.7124173454430778,1,High Priority
LEAD055504,0.15152021294326198,0,Low Priority
LEAD055505,0.49713209786497775,0,Medium Priority
LEAD055506,0.6617256809583769,1,Medium Priority
LEAD055507,0.052455723988070434,0,Low Priority
LEAD055508,0.23216256398235952,0,Low Priority
LEAD055509,0.2654554120650208,0,Low Priority
LEAD055510,0.0882697449548515,0,Low Priority
LEAD055511,0.564816756999605,1,Medium Priority
LEAD055512,0.22038818106207134,0,Low Priority
LEAD055513,0.2416904057719643,0,Low Priority
LEAD055514,0.02759320095422914,0,Low Priority
LEAD055515,0.6514634034060034,1,Medium Priority
LEAD055516,0.03277370723144566,0,Low Priority
LEAD055517,0.04323820902004319,0,Low Priority
LEAD055518,0.04752543892672335,0,Low Priority
LEAD055519,0.5482159065435251,1,Medium Priority
LEAD055520,0.27610409702416944,0,Low Priority
LEAD055521,0.08025582378126345,0,Low Priority
LEAD055522,0.38079900951535706,0,Medium Priority
LEAD055523,0.6939378917345923,1,Medium Priority
LEAD055524,0.043373733011251296,0,Low Priority
LEAD055525,0.034929183333666465,0,Low Priority
LEAD055526,0.12752170521859887,0,Low Priority
LEAD055527,0.7186424714554611,1,High Priority
LEAD055528,0.0661203668542843,0,Low Priority
LEAD055529,0.8971892066756576,1,High Priority
LEAD055530,0.42768149766830177,0,Medium Priority
LEAD055531,0.5230196405318085,1,Medium Priority
LEAD055532,0.09428992804711593,0,Low Priority
LEAD055533,0.13685008795861048,0,Low Priority
LEAD055534,0.17733992964963083,0,Low Priority
LEAD055535,0.39409978469959467,0,Medium Priority
LEAD055536,0.756377911420912,1,High Priority
LEAD055537,0.6555473639234318,1,Medium Priority
LEAD055538,0.6426201137698015,1,Medium Priority
LEAD055539,0.5737235279364565,1,Medium Priority
LEAD055540,0.23980098644788167,0,Low Priority
LEAD055541,0.21312721463950823,0,Low Priority
LEAD055542,0.8864842212713084,1,High Priority
LEAD055543,0.7372844822274278,1,High Priority
LEAD055544,0.8008795304182222,1,High Priority
LEAD055545,0.19219308532965504,0,Low Priority
LEAD055546,0.7000238891912346,1,High Priority
LEAD055547,0.22315972261700012,0,Low Priority
LEAD055548,0.16877042253930252,0,Low Priority
LEAD055549,0.48397630530468766,0,Medium Priority
LEAD055550,0.12213838427997346,0,Low Priority
LEAD055551,0.0582439113479597,0,Low Priority
LEAD055552,0.13863903665842273,0,Low Priority
LEAD055553,0.6557163060857726,1,Medium Priority
LEAD055554,0.4653205583620022,0,Medium Priority
LEAD055555,0.16016768341114057,0,Low Priority
LEAD055556,0.027888211021099563,0,Low Priority
LEAD055557,0.6869284867472587,1,Medium Priority
LEAD055558,0.4446862583110509,0,Medium Priority
LEAD055559,0.6918921246184683,1,Medium Priority
LEAD055560,0.731018604680208,1,High Priority
LEAD055561,0.5901389431395146,1,Medium Priority
LEAD055562,0.6211252884771679,1,Medium Priority
LEAD055563,0.5808620403460517,1,Medium Priority
LEAD055564,0.06577855249464737,0,Low Priority
LEAD055565,0.17400609276891432,0,Low Priority
LEAD055566,0.17398554868853108,0,Low Priority
LEAD055567,0.08613405270501752,0,Low Priority
LEAD055568,0.3890577859846242,0,Medium Priority
LEAD055569,0.06234838390866784,0,Low Priority
LEAD055570,0.2697163778607646,0,Low Priority
LEAD055571,0.3888464010253555,0,Medium Priority
LEAD055572,0.7787647422266133,1,High Priority
LEAD055573,0.09050556734405447,0,Low Priority
LEAD055574,0.03151744576277222,0,Low Priority
LEAD055575,0.24422536106291168,0,Low Priority
LEAD055576,0.40800398101257573,0,Medium Priority
LEAD055577,0.03466467060580142,0,Low Priority
LEAD055578,0.5573201202439758,1,Medium Priority
LEAD055579,0.041233949724898106,0,Low Priority
LEAD055580,0.06031639384007103,0,Low Priority
LEAD055581,0.03152642146128886,0,Low Priority
LEAD055582,0.7012646211807028,1,High Priority
LEAD055583,0.17781966981615002,0,Low Priority
LEAD055584,0.7979582542904347,1,High Priority
LEAD055585,0.5980835276374528,1,Medium Priority
LEAD055586,0.24305214253497473,0,Low Priority
LEAD055587,0.10414329688182006,0,Low Priority
LEAD055588,0.24650035367784442,0,Low Priority
LEAD055589,0.653362298741886,1,Medium Priority
LEAD055590,0.6545146374379222,1,Medium Priority
LEAD055591,0.2289398301759936,0,Low Priority
LEAD055592,0.1562517127772946,0,Low Priority
LEAD055593,0.6671205005559476,1,Medium Priority
LEAD055594,0.20463208950769207,0,Low Priority
LEAD055595,0.3752114451481551,0,Medium Priority
LEAD055596,0.6346223279321673,1,Medium Priority
LEAD055597,0.1381474516454695,0,Low Priority
LEAD055598,0.5491090383568986,1,Medium Priority
LEAD055599,0.5157147481299168,1,Medium Priority
LEAD055600,0.21410825061993147,0,Low Priority
LEAD055601,0.2739322257891961,0,Low Priority
LEAD055602,0.42402081623615107,0,Medium Priority
LEAD055603,0.05969112596963938,0,Low Priority
LEAD055604,0.049118363160838154,0,Low Priority
LEAD055605,0.1563792721142039,0,Low Priority
LEAD055606,0.6789537392836149,1,Medium Priority
LEAD055607,0.12768619942096573,0,Low Priority
LEAD055608,0.028703877431325162,0,Low Priority
LEAD055609,0.04081935228724785,0,Low Priority
LEAD055610,0.3546356777470594,0,Medium Priority
LEAD055611,0.04227558602224214,0,Low Priority
LEAD055612,0.5220170028301613,1,Medium Priority
LEAD055613,0.6771517499898837,1,Medium Priority
LEAD055614,0.06729371253960949,0,Low Priority
LEAD055615,0.2927986693245672,0,Low Priority
LEAD055616,0.05421652739895484,0,Low Priority
LEAD055617,0.5459251962471857,1,Medium Priority
LEAD055618,0.5837485631530751,1,Medium Priority
LEAD055619,0.0828556755788166,0,Low Priority
LEAD055620,0.40662226545599084,0,Medium Priority
LEAD055621,0.03564365917172776,0,Low Priority
LEAD055622,0.024252822894020164,0,Low Priority
LEAD055623,0.3357707873640111,0,Medium Priority
LEAD055624,0.8268765692942847,1,High Priority
LEAD055625,0.7179327443668421,1,High Priority
LEAD055626,0.6079755874345261,1,Medium Priority
LEAD055627,0.4632993787176931,0,Medium Priority
LEAD055628,0.06261789928698612,0,Low Priority
LEAD055629,0.3545913224385932,0,Medium Priority
LEAD055630,0.5034551038985807,1,Medium Priority
LEAD055631,0.45475022181555225,0,Medium Priority
LEAD055632,0.8613824705395077,1,High Priority
LEAD055633,0.3188610987251225,0,Medium Priority
LEAD055634,0.1677014566047115,0,Low Priority
LEAD055635,0.2930251226754084,0,Low Priority
LEAD055636,0.6343426842762055,1,Medium Priority
LEAD055637,0.5757329245066494,1,Medium Priority
LEAD055638,0.1638509961249535,0,Low Priority
LEAD055639,0.05131015749036744,0,Low Priority
LEAD055640,0.14618014980283578,0,Low Priority
LEAD055641,0.6594562190200195,1,Medium Priority
LEAD055642,0.2416196941731748,0,Low Priority
LEAD055643,0.23368148465434174,0,Low Priority
LEAD055644,0.1267300132227001,0,Low Priority
LEAD055645,0.5836086683444374,1,Medium Priority
LEAD055646,0.03319269950717738,0,Low Priority
LEAD055647,0.1886902246186812,0,Low Priority
LEAD055648,0.20938037084151637,0,Low Priority
LEAD055649,0.11677928069048503,0,Low Priority
LEAD055650,0.09106516407174242,0,Low Priority
LEAD055651,0.19854142008428038,0,Low Priority
LEAD055652,0.032206458398647914,0,Low Priority
LEAD055653,0.6762269268769426,1,Medium Priority
LEAD055654,0.8208444061297604,1,High Priority
LEAD055655,0.7337078165561224,1,High Priority
LEAD055656,0.3193848127630732,0,Medium Priority
LEAD055657,0.05632886892770064,0,Low Priority
LEAD055658,0.2144017947127914,0,Low Priority
LEAD055659,0.2328758669741944,0,Low Priority
LEAD055660,0.8759438018693476,1,High Priority
LEAD055661,0.2142070371900582,0,Low Priority
LEAD055662,0.14563808553063665,0,Low Priority
LEAD055663,0.5308999677773641,1,Medium Priority
LEAD055664,0.04174502003535305,0,Low Priority
LEAD055665,0.5715548593982951,1,Medium Priority
LEAD055666,0.30664574686672935,0,Medium Priority
LEAD055667,0.5787282597588439,1,Medium Priority
LEAD055668,0.13183446290306253,0,Low Priority
LEAD055669,0.524096476690213,1,Medium Priority
LEAD055670,0.7427722064642013,1,High Priority
LEAD055671,0.594870541218055,1,Medium Priority
LEAD055672,0.02590389338304752,0,Low Priority
LEAD055673,0.223495900267242,0,Low Priority
LEAD055674,0.40566786399203736,0,Medium Priority
LEAD055675,0.6630565040666856,1,Medium Priority
LEAD055676,0.18726832768449192,0,Low Priority
LEAD055677,0.04705181977164373,0,Low Priority
LEAD055678,0.5716010613828638,1,Medium Priority
LEAD055679,0.08312987899296362,0,Low Priority
LEAD055680,0.8522656227978014,1,High Priority
LEAD055681,0.3553539013181547,0,Medium Priority
LEAD055682,0.37904682587413935,0,Medium Priority
LEAD055683,0.28719861794569523,0,Low Priority
LEAD055684,0.20489294366228739,0,Low Priority
LEAD055685,0.08491051074274596,0,Low Priority
LEAD055686,0.1115357660342034,0,Low Priority
LEAD055687,0.33609663015998,0,Medium Priority
LEAD055688,0.7106534675281166,1,High Priority
LEAD055689,0.02920696410725514,0,Low Priority
LEAD055690,0.13422190938560813,0,Low Priority
LEAD055691,0.1802569722918028,0,Low Priority
LEAD055692,0.6860884375253541,1,Medium Priority
LEAD055693,0.12384365322363573,0,Low Priority
LEAD055694,0.8971610879808685,1,High Priority
LEAD055695,0.08938615557206056,0,Low Priority
LEAD055696,0.6497789992909716,1,Medium Priority
LEAD055697,0.37826948856297676,0,Medium Priority
LEAD055698,0.438643243709778,0,Medium Priority
LEAD055699,0.30313006725358027,0,Medium Priority
LEAD055700,0.17434904075346397,0,Low Priority
LEAD055701,0.7943800740625976,1,High Priority
LEAD055702,0.616906732017881,1,Medium Priority
LEAD055703,0.29159547333914726,0,Low Priority
LEAD055704,0.4790397573765915,0,Medium Priority
LEAD055705,0.5882326675732868,1,Medium Priority
LEAD055706,0.049532851812675055,0,Low Priority
LEAD055707,0.7118569216848158,1,High Priority
LEAD055708,0.1347373256221739,0,Low Priority
LEAD055709,0.4015120393504682,0,Medium Priority
LEAD055710,0.1593057787289117,0,Low Priority
LEAD055711,0.2269479807416491,0,Low Priority
LEAD055712,0.07336231251781078,0,Low Priority
LEAD055713,0.4523712940314782,0,Medium Priority
LEAD055714,0.3501784657118489,0,Medium Priority
LEAD055715,0.08940902596837676,0,Low Priority
LEAD055716,0.08489647340042235,0,Low Priority
LEAD055717,0.03168541567152467,0,Low Priority
LEAD055718,0.06333246318972072,0,Low Priority
LEAD055719,0.1891062074707363,0,Low Priority
LEAD055720,0.03152291455985137,0,Low Priority
LEAD055721,0.06495730174178067,0,Low Priority
LEAD055722,0.624850593089527,1,Medium Priority
LEAD055723,0.056303474518597185,0,Low Priority
LEAD055724,0.09246628600929281,0,Low Priority
LEAD055725,0.7089978331429372,1,High Priority
LEAD055726,0.6313972856984355,1,Medium Priority
LEAD055727,0.6674269224516755,1,Medium Priority
LEAD055728,0.393085706251415,0,Medium Priority
LEAD055729,0.3826395299545598,0,Medium Priority
LEAD055730,0.09129765207538514,0,Low Priority
LEAD055731,0.508537799042431,1,Medium Priority
LEAD055732,0.019302876944774686,0,Low Priority
LEAD055733,0.03523757594708204,0,Low Priority
LEAD055734,0.5052783768300951,1,Medium Priority
LEAD055735,0.6224901955496207,1,Medium Priority
LEAD055736,0.050809443005579935,0,Low Priority
LEAD055737,0.13462065937413725,0,Low Priority
LEAD055738,0.024554574862984038,0,Low Priority
LEAD055739,0.21232820209599276,0,Low Priority
LEAD055740,0.03237038639468862,0,Low Priority
LEAD055741,0.1648687165019115,0,Low Priority
LEAD055742,0.7271582254828038,1,High Priority
LEAD055743,0.6999559771760543,1,Medium Priority
LEAD055744,0.6555465369268318,1,Medium Priority
LEAD055745,0.750707812692975,1,High Priority
LEAD055746,0.5981196475244508,1,Medium Priority
LEAD055747,0.5916220049396191,1,Medium Priority
LEAD055748,0.22814766117678717,0,Low Priority
LEAD055749,0.7199276058480079,1,High Priority
LEAD055750,0.4870467559610324,0,Medium Priority
LEAD055751,0.3230588525919292,0,Medium Priority
LEAD055752,0.034455133217675724,0,Low Priority
LEAD055753,0.5375359563654397,1,Medium Priority
LEAD055754,0.42806442173985687,0,Medium Priority
LEAD055755,0.5542672406227513,1,Medium Priority
LEAD055756,0.8114666864652931,1,High Priority
LEAD055757,0.06523797953359356,0,Low Priority
LEAD055758,0.4329093775747975,0,Medium Priority
LEAD055759,0.052846831617729045,0,Low Priority
LEAD055760,0.6702084761061324,1,Medium Priority
LEAD055761,0.20577455427599736,0,Low Priority
LEAD055762,0.10778923432150808,0,Low Priority
LEAD055763,0.04755213006971244,0,Low Priority
LEAD055764,0.08098251705245867,0,Low Priority
